"invoice_id","hs_customer","invoice_total","invoice_time","ticket_id","job_type","ticket_date","Ticket_Item_Type","details"
"337853","45","22656.50","1569891038","1883867","Special Projects","1568042543","bill_type","1"
"337853","45","22656.50","1569891038","1896471","Special Projects","1568400690","bill_hours","13"
"337853","45","22656.50","1569891038","1860917","Special Projects","1567091660","bill_loads",
"337853","45","22656.50","1569891038","1860926","Special Projects","1567091853","bill_bbls","320"
"337853","45","22656.50","1569891038","1865115","Special Projects","1567202245","truck","3690"
"337853","45","22656.50","1569891038","1860906","Special Projects","1567091434","price_per_bbl","1.80"
"337853","45","22656.50","1569891038","1860921","Special Projects","1567091758","bill_type","1"
"337853","45","22656.50","1569891038","1860926","Special Projects","1567091853","bill_hours","9"
"337853","45","22656.50","1569891038","1883852","Special Projects","1568042460","price_per_hour","1.8"
"337853","45","22656.50","1569891038","1883857","Special Projects","1568042489","price_per_load","1.8"
"337853","45","22656.50","1569891038","1896477","Special Projects","1568400886","job_description","1962"
"337853","45","22656.50","1569891038","1860906","Special Projects","1567091434","price_per_hour","1.80"
"337853","45","22656.50","1569891038","1883852","Special Projects","1568042460","bill_loads","1"
"337853","45","22656.50","1569891038","1896468","Special Projects","1568400633","bill_bbls","0"
"337853","45","22656.50","1569891038","1896474","Special Projects","1568400791","truck","3692"
"337853","45","22656.50","1569891038","1883820","Special Projects","1568042298","job_description","1962"
"337853","45","22656.50","1569891038","1883845","Special Projects","1568042429","price_per_bbl","1.8"
"337853","45","22656.50","1569891038","1883857","Special Projects","1568042489","bill_type","1"
"337853","45","22656.50","1569891038","1896468","Special Projects","1568400633","bill_hours","8"
"337853","45","22656.50","1569891038","1860906","Special Projects","1567091434","bill_loads","1"
"337853","45","22656.50","1569891038","1860923","Special Projects","1567091805","bill_bbls","640"
"337853","45","22656.50","1569891038","1860930","Special Projects","1567091945","truck","3693"
"337853","45","22656.50","1569891038","1860917","Special Projects","1567091660","bill_type","1"
"337853","45","22656.50","1569891038","1860923","Special Projects","1567091805","bill_hours","9.5"
"337853","45","22656.50","1569891038","1883845","Special Projects","1568042429","price_per_hour","1.8"
"337853","45","22656.50","1569891038","1883852","Special Projects","1568042460","price_per_load","1.8"
"337853","45","22656.50","1569891038","1896476","Special Projects","1568400825","job_description","1962"
"337853","45","22656.50","1569891038","1883845","Special Projects","1568042429","bill_loads","1"
"337853","45","22656.50","1569891038","1883867","Special Projects","1568042543","bill_bbls","240"
"337853","45","22656.50","1569891038","1896471","Special Projects","1568400690","truck","3685"
"337853","45","22656.50","1569891038","1865115","Special Projects","1567202245","job_description","2010"
"337853","45","22656.50","1569891038","1883837","Special Projects","1568042393","price_per_bbl","1.8"
"337853","45","22656.50","1569891038","1883852","Special Projects","1568042460","bill_type","1"
"337853","45","22656.50","1569891038","1883867","Special Projects","1568042543","bill_hours","8.5"
"337853","45","22656.50","1569891038","1860921","Special Projects","1567091758","bill_bbls","240"
"337853","45","22656.50","1569891038","1860926","Special Projects","1567091853","truck","3685"
"337853","45","22656.50","1569891038","1860906","Special Projects","1567091434","bill_type","1"
"337853","45","22656.50","1569891038","1860921","Special Projects","1567091758","bill_hours","8"
"337853","45","22656.50","1569891038","1883837","Special Projects","1568042393","price_per_hour","1.8"
"337853","45","22656.50","1569891038","1883845","Special Projects","1568042429","price_per_load","1.8"
"337853","45","22656.50","1569891038","1896474","Special Projects","1568400791","job_description","1961"
"337853","45","22656.50","1569891038","1896478","Special Projects","1568400974","price_per_bbl","1.8"
"337853","45","22656.50","1569891038","1883837","Special Projects","1568042393","bill_loads","1"
"337853","45","22656.50","1569891038","1883857","Special Projects","1568042489","bill_bbls","80"
"337853","45","22656.50","1569891038","1896468","Special Projects","1568400633","truck","3666"
"337853","45","22656.50","1569891038","1883831","Special Projects","1568042350","price_per_bbl","1.8"
"337853","45","22656.50","1569891038","1883845","Special Projects","1568042429","bill_type","1"
"337853","45","22656.50","1569891038","1883857","Special Projects","1568042489","bill_hours","8"
"337853","45","22656.50","1569891038","1896478","Special Projects","1568400974","price_per_hour","1.8"
"337853","45","22656.50","1569891038","1860917","Special Projects","1567091660","bill_bbls","80"
"337853","45","22656.50","1569891038","1860923","Special Projects","1567091805","truck","3692"
"337853","45","22656.50","1569891038","1860930","Special Projects","1567091945","job_description","1954"
"337853","45","22656.50","1569891038","1860917","Special Projects","1567091660","bill_hours","15"
"337853","45","22656.50","1569891038","1883831","Special Projects","1568042350","price_per_hour","1.8"
"337853","45","22656.50","1569891038","1896478","Special Projects","1568400974","bill_loads","1"
"337853","45","22656.50","1569891038","1883837","Special Projects","1568042393","price_per_load","1.8"
"337853","45","22656.50","1569891038","1896471","Special Projects","1568400690","job_description","1962"
"337853","45","22656.50","1569891038","1896477","Special Projects","1568400886","price_per_bbl","1.8"
"337853","45","22656.50","1569891038","1883831","Special Projects","1568042350","bill_loads","1"
"337853","45","22656.50","1569891038","1883852","Special Projects","1568042460","bill_bbls","320"
"337853","45","22656.50","1569891038","1883867","Special Projects","1568042543","truck","3685"
"337853","45","22656.50","1569891038","1883820","Special Projects","1568042298","price_per_bbl","1.8"
"337853","45","22656.50","1569891038","1883837","Special Projects","1568042393","bill_type","1"
"337853","45","22656.50","1569891038","1883852","Special Projects","1568042460","bill_hours","8.5"
"337853","45","22656.50","1569891038","1896477","Special Projects","1568400886","price_per_hour","1.8"
"337853","45","22656.50","1569891038","1860906","Special Projects","1567091434","bill_bbls","320"
"337853","45","22656.50","1569891038","1896478","Special Projects","1568400974","price_per_load","1.8"
"337853","45","22656.50","1569891038","1860921","Special Projects","1567091758","truck","3692"
"337853","45","22656.50","1569891038","1860926","Special Projects","1567091853","job_description","1962"
"337853","45","22656.50","1569891038","1860906","Special Projects","1567091434","bill_hours","13"
"337853","45","22656.50","1569891038","1883820","Special Projects","1568042298","price_per_hour","1.8"
"337853","45","22656.50","1569891038","1896477","Special Projects","1568400886","bill_loads","1"
"337853","45","22656.50","1569891038","1883831","Special Projects","1568042350","price_per_load","1.8"
"337853","45","22656.50","1569891038","1896468","Special Projects","1568400633","job_description","2011"
"337853","45","22656.50","1569891038","1896476","Special Projects","1568400825","price_per_bbl","1.8"
"337853","45","22656.50","1569891038","1896478","Special Projects","1568400974","bill_type","1"
"337853","45","22656.50","1569891038","1883820","Special Projects","1568042298","bill_loads","1"
"337853","45","22656.50","1569891038","1883845","Special Projects","1568042429","bill_bbls","880"
"337853","45","22656.50","1569891038","1883857","Special Projects","1568042489","truck","3685"
"337853","45","22656.50","1569891038","1865115","Special Projects","1567202245","price_per_bbl","115"
"337853","45","22656.50","1569891038","1883831","Special Projects","1568042350","bill_type","1"
"337853","45","22656.50","1569891038","1883845","Special Projects","1568042429","bill_hours","10"
"337853","45","22656.50","1569891038","1896476","Special Projects","1568400825","price_per_hour","1.8"
"337853","45","22656.50","1569891038","1896477","Special Projects","1568400886","price_per_load","1.8"
"337853","45","22656.50","1569891038","1860917","Special Projects","1567091660","truck","3685"
"337853","45","22656.50","1569891038","1860923","Special Projects","1567091805","job_description","1962"
"337853","45","22656.50","1569891038","1865115","Special Projects","1567202245","price_per_hour","115"
"337853","45","22656.50","1569891038","1896476","Special Projects","1568400825","bill_loads","1"
"337853","45","22656.50","1569891038","1883820","Special Projects","1568042298","price_per_load","1.8"
"337853","45","22656.50","1569891038","1883867","Special Projects","1568042543","job_description","1962"
"337853","45","22656.50","1569891038","1896474","Special Projects","1568400791","price_per_bbl","375"
"337853","45","22656.50","1569891038","1896477","Special Projects","1568400886","bill_type","1"
"337853","45","22656.50","1569891038","1865115","Special Projects","1567202245","bill_loads","1"
"337853","45","22656.50","1569891038","1883837","Special Projects","1568042393","bill_bbls","720"
"337853","45","22656.50","1569891038","1883852","Special Projects","1568042460","truck","3685"
"337853","45","22656.50","1569891038","1860930","Special Projects","1567091945","price_per_bbl","85"
"337853","45","22656.50","1569891038","1883820","Special Projects","1568042298","bill_type","1"
"337853","45","22656.50","1569891038","1883837","Special Projects","1568042393","bill_hours","13.5"
"337853","45","22656.50","1569891038","1896474","Special Projects","1568400791","price_per_hour","375"
"337853","45","22656.50","1569891038","1896476","Special Projects","1568400825","price_per_load","1.8"
"337853","45","22656.50","1569891038","1860906","Special Projects","1567091434","truck","3685"
"337853","45","22656.50","1569891038","1860921","Special Projects","1567091758","job_description","1962"
"337853","45","22656.50","1569891038","1860930","Special Projects","1567091945","price_per_hour","85"
"337853","45","22656.50","1569891038","1896474","Special Projects","1568400791","bill_loads","1"
"337853","45","22656.50","1569891038","1865115","Special Projects","1567202245","price_per_load","115"
"337853","45","22656.50","1569891038","1896478","Special Projects","1568400974","bill_bbls","640"
"337853","45","22656.50","1569891038","1883857","Special Projects","1568042489","job_description","1962"
"337853","45","22656.50","1569891038","1896471","Special Projects","1568400690","price_per_bbl","1.8"
"337853","45","22656.50","1569891038","1896476","Special Projects","1568400825","bill_type","1"
"337853","45","22656.50","1569891038","1896478","Special Projects","1568400974","bill_hours","12"
"337853","45","22656.50","1569891038","1860930","Special Projects","1567091945","bill_loads",
"337853","45","22656.50","1569891038","1883831","Special Projects","1568042350","bill_bbls","320"
"337853","45","22656.50","1569891038","1883845","Special Projects","1568042429","truck","3685"
"337853","45","22656.50","1569891038","1860926","Special Projects","1567091853","price_per_bbl","1.8"
"337853","45","22656.50","1569891038","1865115","Special Projects","1567202245","bill_type","2"
"337853","45","22656.50","1569891038","1883831","Special Projects","1568042350","bill_hours","6.5"
"337853","45","22656.50","1569891038","1896471","Special Projects","1568400690","price_per_hour","1.8"
"337853","45","22656.50","1569891038","1896474","Special Projects","1568400791","price_per_load","375"
"337853","45","22656.50","1569891038","1860917","Special Projects","1567091660","job_description","1962"
"337853","45","22656.50","1569891038","1860926","Special Projects","1567091853","price_per_hour","1.8"
"337853","45","22656.50","1569891038","1896471","Special Projects","1568400690","bill_loads","1"
"337853","45","22656.50","1569891038","1860926","Special Projects","1567091853","price_per_load","1.8"
"337853","45","22656.50","1569891038","1896477","Special Projects","1568400886","bill_bbls","320"
"337853","45","22656.50","1569891038","1883852","Special Projects","1568042460","job_description","1962"
"337853","45","22656.50","1569891038","1896468","Special Projects","1568400633","price_per_bbl","125"
"337853","45","22656.50","1569891038","1896474","Special Projects","1568400791","bill_type","1"
"337853","45","22656.50","1569891038","1896477","Special Projects","1568400886","bill_hours","12"
"337853","45","22656.50","1569891038","1860926","Special Projects","1567091853","bill_loads","1"
"337853","45","22656.50","1569891038","1883820","Special Projects","1568042298","bill_bbls","720"
"337853","45","22656.50","1569891038","1883837","Special Projects","1568042393","truck","3685"
"337853","45","22656.50","1569891038","1860923","Special Projects","1567091805","price_per_bbl","1.8"
"337853","45","22656.50","1569891038","1860930","Special Projects","1567091945","bill_type","2"
"337853","45","22656.50","1569891038","1883820","Special Projects","1568042298","bill_hours","11"
"337853","45","22656.50","1569891038","1896468","Special Projects","1568400633","price_per_hour","125"
"337853","45","22656.50","1569891038","1896471","Special Projects","1568400690","price_per_load","1.8"
"337853","45","22656.50","1569891038","1860906","Special Projects","1567091434","job_description","1962"
"337852","45","58464.00","1569891037","1934930","Special Projects","1569880268","job_description","1957"
"337852","45","58464.00","1569891037","1934930","Special Projects","1569880268","price_per_load","4.00"
"337852","45","58464.00","1569891037","1934930","Special Projects","1569880268","price_per_bbl","4.00"
"337852","45","58464.00","1569891037","1934930","Special Projects","1569880268","price_per_hour","4.00"
"337852","45","58464.00","1569891037","1934930","Special Projects","1569880268","bill_loads","1"
"337852","45","58464.00","1569891037","1934930","Special Projects","1569880268","bill_type","1"
"337852","45","58464.00","1569891037","1934930","Special Projects","1569880268","bill_bbls","14616"
"337852","45","58464.00","1569891037","1934930","Special Projects","1569880268","bill_hours","0"
"337852","45","58464.00","1569891037","1934930","Special Projects","1569880268","truck","3666"
"337851","45","2371.60","1569891036","1934926","Special Projects","1569880222","job_description","1957"
"337851","45","2371.60","1569891036","1934926","Special Projects","1569880222","price_per_load","2.45"
"337851","45","2371.60","1569891036","1934926","Special Projects","1569880222","price_per_bbl","2.45"
"337851","45","2371.60","1569891036","1934926","Special Projects","1569880222","price_per_hour","2.45"
"337851","45","2371.60","1569891036","1934926","Special Projects","1569880222","bill_loads","1"
"337851","45","2371.60","1569891036","1934926","Special Projects","1569880222","bill_type","1"
"337851","45","2371.60","1569891036","1934926","Special Projects","1569880222","bill_bbls","968"
"337851","45","2371.60","1569891036","1934926","Special Projects","1569880222","bill_hours","0"
"337851","45","2371.60","1569891036","1934926","Special Projects","1569880222","truck","3666"
"337850","45","2383.85","1569891036","1934921","Special Projects","1569880161","truck","3666"
"337850","45","2383.85","1569891036","1934921","Special Projects","1569880161","job_description","1957"
"337850","45","2383.85","1569891036","1934921","Special Projects","1569880161","price_per_load","2.45"
"337850","45","2383.85","1569891036","1934921","Special Projects","1569880161","price_per_bbl","2.45"
"337850","45","2383.85","1569891036","1934921","Special Projects","1569880161","price_per_hour","2.45"
"337850","45","2383.85","1569891036","1934921","Special Projects","1569880161","bill_loads","1"
"337850","45","2383.85","1569891036","1934921","Special Projects","1569880161","bill_type","1"
"337850","45","2383.85","1569891036","1934921","Special Projects","1569880161","bill_bbls","973"
"337850","45","2383.85","1569891036","1934921","Special Projects","1569880161","bill_hours","0"
"337849","45","42464.70","1569891035","1934871","Special Projects","1569879821","bill_hours","0"
"337849","45","42464.70","1569891035","1934871","Special Projects","1569879821","truck","3666"
"337849","45","42464.70","1569891035","1934871","Special Projects","1569879821","job_description","1957"
"337849","45","42464.70","1569891035","1934871","Special Projects","1569879821","price_per_load","2.45"
"337849","45","42464.70","1569891035","1934871","Special Projects","1569879821","price_per_bbl","2.45"
"337849","45","42464.70","1569891035","1934871","Special Projects","1569879821","price_per_hour","2.45"
"337849","45","42464.70","1569891035","1934871","Special Projects","1569879821","bill_loads","1"
"337849","45","42464.70","1569891035","1934871","Special Projects","1569879821","bill_type","1"
"337849","45","42464.70","1569891035","1934871","Special Projects","1569879821","bill_bbls","7806"
"337250","45","3787.50","1569861218","1931581","Special Projects","1569819123","bill_type","2"
"337250","45","3787.50","1569861218","1914692","Special Projects","1569215143","price_per_bbl","115"
"337250","45","3787.50","1569861218","1914692","Special Projects","1569215143","price_per_hour","115"
"337250","45","3787.50","1569861218","1914692","Special Projects","1569215143","bill_loads","1"
"337250","45","3787.50","1569861218","1931582","Special Projects","1569819185","bill_bbls","0"
"337250","45","3787.50","1569861218","1931579","Special Projects","1569819052","bill_type","2"
"337250","45","3787.50","1569861218","1931582","Special Projects","1569819185","bill_hours","5.5"
"337250","45","3787.50","1569861218","1931581","Special Projects","1569819123","bill_bbls","0"
"337250","45","3787.50","1569861218","1914692","Special Projects","1569215143","bill_type","2"
"337250","45","3787.50","1569861218","1931581","Special Projects","1569819123","bill_hours","0"
"337250","45","3787.50","1569861218","1931579","Special Projects","1569819052","bill_bbls","0"
"337250","45","3787.50","1569861218","1931582","Special Projects","1569819185","truck","3690"
"337250","45","3787.50","1569861218","1931579","Special Projects","1569819052","bill_hours","8.5"
"337250","45","3787.50","1569861218","1914692","Special Projects","1569215143","bill_bbls","0"
"337250","45","3787.50","1569861218","1931581","Special Projects","1569819123","truck","3690"
"337250","45","3787.50","1569861218","1914692","Special Projects","1569215143","bill_hours","9.5"
"337250","45","3787.50","1569861218","1931579","Special Projects","1569819052","truck","3690"
"337250","45","3787.50","1569861218","1931582","Special Projects","1569819185","job_description","1993"
"337250","45","3787.50","1569861218","1914692","Special Projects","1569215143","truck","3690"
"337250","45","3787.50","1569861218","1931581","Special Projects","1569819123","job_description","1964"
"337250","45","3787.50","1569861218","1931579","Special Projects","1569819052","job_description","1994"
"337250","45","3787.50","1569861218","1931582","Special Projects","1569819185","price_per_load","115"
"337250","45","3787.50","1569861218","1914692","Special Projects","1569215143","job_description","1993"
"337250","45","3787.50","1569861218","1931582","Special Projects","1569819185","price_per_bbl","115"
"337250","45","3787.50","1569861218","1931582","Special Projects","1569819185","price_per_hour","115"
"337250","45","3787.50","1569861218","1931581","Special Projects","1569819123","price_per_load","500.00"
"337250","45","3787.50","1569861218","1931582","Special Projects","1569819185","bill_loads","1"
"337250","45","3787.50","1569861218","1931581","Special Projects","1569819123","price_per_bbl","500.00"
"337250","45","3787.50","1569861218","1931581","Special Projects","1569819123","price_per_hour","500.00"
"337250","45","3787.50","1569861218","1931579","Special Projects","1569819052","price_per_load","125"
"337250","45","3787.50","1569861218","1931581","Special Projects","1569819123","bill_loads","1"
"337250","45","3787.50","1569861218","1931582","Special Projects","1569819185","bill_type","2"
"337250","45","3787.50","1569861218","1931579","Special Projects","1569819052","price_per_bbl","125"
"337250","45","3787.50","1569861218","1931579","Special Projects","1569819052","price_per_hour","125"
"337250","45","3787.50","1569861218","1914692","Special Projects","1569215143","price_per_load","115"
"337250","45","3787.50","1569861218","1931579","Special Projects","1569819052","bill_loads","1"
"337249","45","3020.00","1569861217","1931541","Special Projects","1569818183","bill_bbls","1"
"337249","45","3020.00","1569861217","1931547","Special Projects","1569818300","truck","3696"
"337249","45","3020.00","1569861217","1931554","Special Projects","1569818392","job_description","1967"
"337249","45","3020.00","1569861217","1931541","Special Projects","1569818183","bill_hours","3.5"
"337249","45","3020.00","1569861217","1931576","Special Projects","1569818956","price_per_load","350"
"337249","45","3020.00","1569861217","1931538","Special Projects","1569818126","bill_bbls","1"
"337249","45","3020.00","1569861217","1931544","Special Projects","1569818259","truck","3772"
"337249","45","3020.00","1569861217","1931550","Special Projects","1569818339","job_description","1967"
"337249","45","3020.00","1569861217","1931576","Special Projects","1569818956","price_per_bbl","350"
"337249","45","3020.00","1569861217","1931538","Special Projects","1569818126","bill_hours","5.5"
"337249","45","3020.00","1569861217","1931576","Special Projects","1569818956","price_per_hour","350"
"337249","45","3020.00","1569861217","1931573","Special Projects","1569818868","price_per_load","350"
"337249","45","3020.00","1569861217","1931576","Special Projects","1569818956","bill_loads","1"
"337249","45","3020.00","1569861217","1931541","Special Projects","1569818183","truck","3772"
"337249","45","3020.00","1569861217","1931547","Special Projects","1569818300","job_description","1967"
"337249","45","3020.00","1569861217","1931573","Special Projects","1569818868","price_per_bbl","350"
"337249","45","3020.00","1569861217","1931573","Special Projects","1569818868","price_per_hour","350"
"337249","45","3020.00","1569861217","1931554","Special Projects","1569818392","price_per_load","350"
"337249","45","3020.00","1569861217","1931573","Special Projects","1569818868","bill_loads","1"
"337249","45","3020.00","1569861217","1931576","Special Projects","1569818956","bill_type","1"
"337249","45","3020.00","1569861217","1931538","Special Projects","1569818126","truck","3694"
"337249","45","3020.00","1569861217","1931544","Special Projects","1569818259","job_description","1967"
"337249","45","3020.00","1569861217","1931554","Special Projects","1569818392","price_per_bbl","350"
"337249","45","3020.00","1569861217","1931554","Special Projects","1569818392","price_per_hour","350"
"337249","45","3020.00","1569861217","1931550","Special Projects","1569818339","price_per_load","350"
"337249","45","3020.00","1569861217","1931554","Special Projects","1569818392","bill_loads","1"
"337249","45","3020.00","1569861217","1931573","Special Projects","1569818868","bill_type","1"
"337249","45","3020.00","1569861217","1931541","Special Projects","1569818183","job_description","1967"
"337249","45","3020.00","1569861217","1931550","Special Projects","1569818339","price_per_bbl","350"
"337249","45","3020.00","1569861217","1931550","Special Projects","1569818339","price_per_hour","350"
"337249","45","3020.00","1569861217","1931547","Special Projects","1569818300","price_per_load","350"
"337249","45","3020.00","1569861217","1931550","Special Projects","1569818339","bill_loads","1"
"337249","45","3020.00","1569861217","1931576","Special Projects","1569818956","bill_bbls","1"
"337249","45","3020.00","1569861217","1931554","Special Projects","1569818392","bill_type","1"
"337249","45","3020.00","1569861217","1931576","Special Projects","1569818956","bill_hours","7"
"337249","45","3020.00","1569861217","1931538","Special Projects","1569818126","job_description","1967"
"337249","45","3020.00","1569861217","1931547","Special Projects","1569818300","price_per_bbl","350"
"337249","45","3020.00","1569861217","1931547","Special Projects","1569818300","price_per_hour","350"
"337249","45","3020.00","1569861217","1931544","Special Projects","1569818259","price_per_load","350"
"337249","45","3020.00","1569861217","1931547","Special Projects","1569818300","bill_loads","1"
"337249","45","3020.00","1569861217","1931573","Special Projects","1569818868","bill_bbls","1"
"337249","45","3020.00","1569861217","1931550","Special Projects","1569818339","bill_type","1"
"337249","45","3020.00","1569861217","1931573","Special Projects","1569818868","bill_hours","5"
"337249","45","3020.00","1569861217","1931544","Special Projects","1569818259","price_per_bbl","350"
"337249","45","3020.00","1569861217","1931544","Special Projects","1569818259","price_per_hour","350"
"337249","45","3020.00","1569861217","1931541","Special Projects","1569818183","price_per_load","350"
"337249","45","3020.00","1569861217","1931544","Special Projects","1569818259","bill_loads","1"
"337249","45","3020.00","1569861217","1931554","Special Projects","1569818392","bill_bbls","1"
"337249","45","3020.00","1569861217","1931576","Special Projects","1569818956","truck","3774"
"337249","45","3020.00","1569861217","1931547","Special Projects","1569818300","bill_type","1"
"337249","45","3020.00","1569861217","1931554","Special Projects","1569818392","bill_hours","4.5"
"337249","45","3020.00","1569861217","1931541","Special Projects","1569818183","price_per_bbl","350"
"337249","45","3020.00","1569861217","1931541","Special Projects","1569818183","price_per_hour","350"
"337249","45","3020.00","1569861217","1931538","Special Projects","1569818126","price_per_load","350"
"337249","45","3020.00","1569861217","1931541","Special Projects","1569818183","bill_loads","1"
"337249","45","3020.00","1569861217","1931550","Special Projects","1569818339","bill_bbls","1"
"337249","45","3020.00","1569861217","1931573","Special Projects","1569818868","truck","3699"
"337249","45","3020.00","1569861217","1931544","Special Projects","1569818259","bill_type","1"
"337249","45","3020.00","1569861217","1931550","Special Projects","1569818339","bill_hours","5.5"
"337249","45","3020.00","1569861217","1931538","Special Projects","1569818126","price_per_bbl","350"
"337249","45","3020.00","1569861217","1931538","Special Projects","1569818126","price_per_hour","350"
"337249","45","3020.00","1569861217","1931538","Special Projects","1569818126","bill_loads","1"
"337249","45","3020.00","1569861217","1931547","Special Projects","1569818300","bill_bbls","1"
"337249","45","3020.00","1569861217","1931554","Special Projects","1569818392","truck","3697"
"337249","45","3020.00","1569861217","1931576","Special Projects","1569818956","job_description","1967"
"337249","45","3020.00","1569861217","1931541","Special Projects","1569818183","bill_type","1"
